カード1,カード2,カード3,カード1属性,カード2属性,カード3属性
16,54,35,"ハート,2,赤,中同色","三角,3,紫,中無","丸,1,緑,中白"
16,55,22,"ハート,2,赤,中同色","三角,1,紫,中白","丸,3,緑,中無"
16,56,24,"ハート,2,赤,中同色","ハート,3,紫,中白","ハート,1,緑,中無"
16,57,23,"ハート,2,赤,中同色","丸,2,紫,中白","三角,2,緑,中無"
16,58,19,"ハート,2,赤,中同色","丸,3,紫,中白","三角,1,緑,中無"
16,59,21,"ハート,2,赤,中同色","三角,2,紫,中白","丸,2,緑,中無"
16,60,20,"ハート,2,赤,中同色","ハート,1,紫,中白","ハート,3,緑,中無"
16,61,25,"ハート,2,赤,中同色","ハート,2,紫,中白","ハート,2,緑,中無"
16,62,27,"ハート,2,赤,中同色","丸,1,紫,中白","三角,3,緑,中無"
16,63,26,"ハート,2,赤,中同色","三角,3,紫,中白","丸,1,緑,中無"
16,64,40,"ハート,2,赤,中同色","三角,1,紫,中同色","丸,3,緑,中同色"
16,65,42,"ハート,2,赤,中同色","ハート,3,紫,中同色","ハート,1,緑,中同色"
16,66,41,"ハート,2,赤,中同色","丸,2,紫,中同色","三角,2,緑,中同色"
16,67,37,"ハート,2,赤,中同色","丸,3,紫,中同色","三角,1,緑,中同色"
16,68,39,"ハート,2,赤,中同色","三角,2,紫,中同色","丸,2,緑,中同色"
16,69,38,"ハート,2,赤,中同色","ハート,1,紫,中同色","ハート,3,緑,中同色"
16,70,43,"ハート,2,赤,中同色","ハート,2,紫,中同色","ハート,2,緑,中同色"
16,71,45,"ハート,2,赤,中同色","丸,1,紫,中同色","三角,3,緑,中同色"
16,72,44,"ハート,2,赤,中同色","三角,3,紫,中同色","丸,1,緑,中同色"
16,73,4,"ハート,2,赤,中同色","三角,1,赤,中無","丸,3,赤,中白"
16,74,6,"ハート,2,赤,中同色","ハート,3,赤,中無","ハート,1,赤,中白"
16,75,5,"ハート,2,赤,中同色","丸,2,赤,中無","三角,2,赤,中白"
16,76,1,"ハート,2,赤,中同色","丸,3,赤,中無","三角,1,赤,中白"
16,77,3,"ハート,2,赤,中同色","三角,2,赤,中無","丸,2,赤,中白"
16,78,2,"ハート,2,赤,中同色","ハート,1,赤,中無","ハート,3,赤,中白"
16,79,7,"ハート,2,赤,中同色","ハート,2,赤,中無","ハート,2,赤,中白"
16,80,9,"ハート,2,赤,中同色","丸,1,赤,中無","三角,3,赤,中白"
16,81,8,"ハート,2,赤,中同色","三角,3,赤,中無","丸,1,赤,中白"
17,18,16,"丸,1,赤,中同色","三角,3,赤,中同色","ハート,2,赤,中同色"
17,19,60,"丸,1,赤,中同色","三角,1,緑,中無","ハート,1,紫,中白"
17,20,59,"丸,1,赤,中同色","ハート,3,緑,中無","三角,2,紫,中白"
17,21,58,"丸,1,赤,中同色","丸,2,緑,中無","丸,3,紫,中白"
17,22,57,"丸,1,赤,中同色","丸,3,緑,中無","丸,2,紫,中白"
17,23,56,"丸,1,赤,中同色","三角,2,緑,中無","ハート,3,紫,中白"
17,24,55,"丸,1,赤,中同色","ハート,1,緑,中無","三角,1,紫,中白"
17,25,63,"丸,1,赤,中同色","ハート,2,緑,中無","三角,3,紫,中白"
17,26,62,"丸,1,赤,中同色","丸,1,緑,中無","丸,1,紫,中白"
17,27,61,"丸,1,赤,中同色","三角,3,緑,中無","ハート,2,紫,中白"
17,28,51,"丸,1,赤,中同色","三角,1,緑,中白","ハート,1,紫,中無"
17,29,50,"丸,1,赤,中同色","ハート,3,緑,中白","三角,2,紫,中無"
17,30,49,"丸,1,赤,中同色","丸,2,緑,中白","丸,3,紫,中無"
17,31,48,"丸,1,赤,中同色","丸,3,緑,中白","丸,2,紫,中無"
17,32,47,"丸,1,赤,中同色","三角,2,緑,中白","ハート,3,紫,中無"
17,33,46,"丸,1,赤,中同色","ハート,1,緑,中白","三角,1,紫,中無"
17,34,54,"丸,1,赤,中同色","ハート,2,緑,中白","三角,3,紫,中無"
17,35,53,"丸,1,赤,中同色","丸,1,緑,中白","丸,1,紫,中無"
17,36,52,"丸,1,赤,中同色","三角,3,緑,中白","ハート,2,紫,中無"
17,37,69,"丸,1,赤,中同色","三角,1,緑,中同色","ハート,1,紫,中同色"
17,38,68,"丸,1,赤,中同色","ハート,3,緑,中同色","三角,2,紫,中同色"
17,39,67,"丸,1,赤,中同色","丸,2,緑,中同色","丸,3,紫,中同色"
17,40,66,"丸,1,赤,中同色","丸,3,緑,中同色","丸,2,紫,中同色"
17,41,65,"丸,1,赤,中同色","三角,2,緑,中同色","ハート,3,紫,中同色"
17,42,64,"丸,1,赤,中同色","ハート,1,緑,中同色","三角,1,紫,中同色"
17,43,72,"丸,1,赤,中同色","ハート,2,緑,中同色","三角,3,紫,中同色"
17,44,71,"丸,1,赤,中同色","丸,1,緑,中同色","丸,1,紫,中同色"
17,45,70,"丸,1,赤,中同色","三角,3,緑,中同色","ハート,2,紫,中同色"
17,46,33,"丸,1,赤,中同色","三角,1,紫,中無","ハート,1,緑,中白"
17,47,32,"丸,1,赤,中同色","ハート,3,紫,中無","三角,2,緑,中白"
17,48,31,"丸,1,赤,中同色","丸,2,紫,中無","丸,3,緑,中白"
17,49,30,"丸,1,赤,中同色","丸,3,紫,中無","丸,2,緑,中白"
17,50,29,"丸,1,赤,中同色","三角,2,紫,中無","ハート,3,緑,中白"
17,51,28,"丸,1,赤,中同色","ハート,1,紫,中無","三角,1,緑,中白"
17,52,36,"丸,1,赤,中同色","ハート,2,紫,中無","三角,3,緑,中白"
17,53,35,"丸,1,赤,中同色","丸,1,紫,中無","丸,1,緑,中白"
17,54,34,"丸,1,赤,中同色","三角,3,紫,中無","ハート,2,緑,中白"
17,55,24,"丸,1,赤,中同色","三角,1,紫,中白","ハート,1,緑,中無"
17,56,23,"丸,1,赤,中同色","ハート,3,紫,中白","三角,2,緑,中無"
17,57,22,"丸,1,赤,中同色","丸,2,紫,中白","丸,3,緑,中無"
17,58,21,"丸,1,赤,中同色","丸,3,紫,中白","丸,2,緑,中無"
17,59,20,"丸,1,赤,中同色","三角,2,紫,中白","ハート,3,緑,中無"
17,60,19,"丸,1,赤,中同色","ハート,1,紫,中白","三角,1,緑,中無"
17,61,27,"丸,1,赤,中同色","ハート,2,紫,中白","三角,3,緑,中無"
17,62,26,"丸,1,赤,中同色","丸,1,紫,中白","丸,1,緑,中無"
17,63,25,"丸,1,赤,中同色","三角,3,紫,中白","ハート,2,緑,中無"
17,64,42,"丸,1,赤,中同色","三角,1,紫,中同色","ハート,1,緑,中同色"
17,65,41,"丸,1,赤,中同色","ハート,3,紫,中同色","三角,2,緑,中同色"
17,66,40,"丸,1,赤,中同色","丸,2,紫,中同色","丸,3,緑,中同色"
17,67,39,"丸,1,赤,中同色","丸,3,紫,中同色","丸,2,緑,中同色"
17,68,38,"丸,1,赤,中同色","三角,2,紫,中同色","ハート,3,緑,中同色"
17,69,37,"丸,1,赤,中同色","ハート,1,紫,中同色","三角,1,緑,中同色"
17,70,45,"丸,1,赤,中同色","ハート,2,紫,中同色","三角,3,緑,中同色"
17,71,44,"丸,1,赤,中同色","丸,1,紫,中同色","丸,1,緑,中同色"
17,72,43,"丸,1,赤,中同色","三角,3,紫,中同色","ハート,2,緑,中同色"
17,73,6,"丸,1,赤,中同色","三角,1,赤,中無","ハート,1,赤,中白"
17,74,5,"丸,1,赤,中同色","ハート,3,赤,中無","三角,2,赤,中白"
17,75,4,"丸,1,赤,中同色","丸,2,赤,中無","丸,3,赤,中白"
17,76,3,"丸,1,赤,中同色","丸,3,赤,中無","丸,2,赤,中白"
17,77,2,"丸,1,赤,中同色","三角,2,赤,中無","ハート,3,赤,中白"
17,78,1,"丸,1,赤,中同色","ハート,1,赤,中無","三角,1,赤,中白"
17,79,9,"丸,1,赤,中同色","ハート,2,赤,中無","三角,3,赤,中白"
17,80,8,"丸,1,赤,中同色","丸,1,赤,中無","丸,1,赤,中白"
17,81,7,"丸,1,赤,中同色","三角,3,赤,中無","ハート,2,赤,中白"
18,19,59,"三角,3,赤,中同色","三角,1,緑,中無","三角,2,紫,中白"
18,20,58,"三角,3,赤,中同色","ハート,3,緑,中無","丸,3,紫,中白"
18,21,60,"三角,3,赤,中同色","丸,2,緑,中無","ハート,1,紫,中白"
18,22,56,"三角,3,赤,中同色","丸,3,緑,中無","ハート,3,紫,中白"
18,23,55,"三角,3,赤,中同色","三角,2,緑,中無","三角,1,紫,中白"
18,24,57,"三角,3,赤,中同色","ハート,1,緑,中無","丸,2,紫,中白"
18,25,62,"三角,3,赤,中同色","ハート,2,緑,中無","丸,1,紫,中白"
18,26,61,"三角,3,赤,中同色","丸,1,緑,中無","ハート,2,紫,中白"
18,27,63,"三角,3,赤,中同色","三角,3,緑,中無","三角,3,紫,中白"
18,28,50,"三角,3,赤,中同色","三角,1,緑,中白","三角,2,紫,中無"
18,29,49,"三角,3,赤,中同色","ハート,3,緑,中白","丸,3,紫,中無"
18,30,51,"三角,3,赤,中同色","丸,2,緑,中白","ハート,1,紫,中無"
18,31,47,"三角,3,赤,中同色","丸,3,緑,中白","ハート,3,紫,中無"
18,32,46,"三角,3,赤,中同色","三角,2,緑,中白","三角,1,紫,中無"
18,33,48,"三角,3,赤,中同色","ハート,1,緑,中白","丸,2,紫,中無"
18,34,53,"三角,3,赤,中同色","ハート,2,緑,中白","丸,1,紫,中無"
18,35,52,"三角,3,赤,中同色","丸,1,緑,中白","ハート,2,紫,中無"
18,36,54,"三角,3,赤,中同色","三角,3,緑,中白","三角,3,紫,中無"
18,37,68,"三角,3,赤,中同色","三角,1,緑,中同色","三角,2,紫,中同色"
18,38,67,"三角,3,赤,中同色","ハート,3,緑,中同色","丸,3,紫,中同色"
18,39,69,"三角,3,赤,中同色","丸,2,緑,中同色","ハート,1,紫,中同色"
18,40,65,"三角,3,赤,中同色","丸,3,緑,中同色","ハート,3,紫,中同色"
18,41,64,"三角,3,赤,中同色","三角,2,緑,中同色","三角,1,紫,中同色"
18,42,66,"三角,3,赤,中同色","ハート,1,緑,中同色","丸,2,紫,中同色"
18,43,71,"三角,3,赤,中同色","ハート,2,緑,中同色","丸,1,紫,中同色"
18,44,70,"三角,3,赤,中同色","丸,1,緑,中同色","ハート,2,紫,中同色"
18,45,72,"三角,3,赤,中同色","三角,3,緑,中同色","三角,3,紫,中同色"
18,46,32,"三角,3,赤,中同色","三角,1,紫,中無","三角,2,緑,中白"
18,47,31,"三角,3,赤,中同色","ハート,3,紫,中無","丸,3,緑,中白"
18,48,33,"三角,3,赤,中同色","丸,2,紫,中無","ハート,1,緑,中白"
18,49,29,"三角,3,赤,中同色","丸,3,紫,中無","ハート,3,緑,中白"
18,50,28,"三角,3,赤,中同色","三角,2,紫,中無","三角,1,緑,中白"
18,51,30,"三角,3,赤,中同色","ハート,1,紫,中無","丸,2,緑,中白"
18,52,35,"三角,3,赤,中同色","ハート,2,紫,中無","丸,1,緑,中白"
18,53,34,"三角,3,赤,中同色","丸,1,紫,中無","ハート,2,緑,中白"
18,54,36,"三角,3,赤,中同色","三角,3,紫,中無","三角,3,緑,中白"
18,55,23,"三角,3,赤,中同色","三角,1,紫,中白","三角,2,緑,中無"
18,56,22,"三角,3,赤,中同色","ハート,3,紫,中白","丸,3,緑,中無"
18,57,24,"三角,3,赤,中同色","丸,2,紫,中白","ハート,1,緑,中無"
18,58,20,"三角,3,赤,中同色","丸,3,紫,中白","ハート,3,緑,中無"
18,59,19,"三角,3,赤,中同色","三角,2,紫,中白","三角,1,緑,中無"
18,60,21,"三角,3,赤,中同色","ハート,1,紫,中白","丸,2,緑,中無"
18,61,26,"三角,3,赤,中同色","ハート,2,紫,中白","丸,1,緑,中無"
18,62,25,"三角,3,赤,中同色","丸,1,紫,中白","ハート,2,緑,中無"
18,63,27,"三角,3,赤,中同色","三角,3,紫,中白","三角,3,緑,中無"
18,64,41,"三角,3,赤,中同色","三角,1,紫,中同色","三角,2,緑,中同色"
18,65,40,"三角,3,赤,中同色","ハート,3,紫,中同色","丸,3,緑,中同色"
18,66,42,"三角,3,赤,中同色","丸,2,紫,中同色","ハート,1,緑,中同色"
18,67,38,"三角,3,赤,中同色","丸,3,紫,中同色","ハート,3,緑,中同色"
18,68,37,"三角,3,赤,中同色","三角,2,紫,中同色","三角,1,緑,中同色"
18,69,39,"三角,3,赤,中同色","ハート,1,紫,中同色","丸,2,緑,中同色"
18,70,44,"三角,3,赤,中同色","ハート,2,紫,中同色","丸,1,緑,中同色"
18,71,43,"三角,3,赤,中同色","丸,1,紫,中同色","ハート,2,緑,中同色"
18,72,45,"三角,3,赤,中同色","三角,3,紫,中同色","三角,3,緑,中同色"
18,73,5,"三角,3,赤,中同色","三角,1,赤,中無","三角,2,赤,中白"
18,74,4,"三角,3,赤,中同色","ハート,3,赤,中無","丸,3,赤,中白"
18,75,6,"三角,3,赤,中同色","丸,2,赤,中無","ハート,1,赤,中白"
18,76,2,"三角,3,赤,中同色","丸,3,赤,中無","ハート,3,赤,中白"
18,77,1,"三角,3,赤,中同色","三角,2,赤,中無","三角,1,赤,中白"
18,78,3,"三角,3,赤,中同色","ハート,1,赤,中無","丸,2,赤,中白"
18,79,8,"三角,3,赤,中同色","ハート,2,赤,中無","丸,1,赤,中白"
18,80,7,"三角,3,赤,中同色","丸,1,赤,中無","ハート,2,赤,中白"
18,81,9,"三角,3,赤,中同色","三角,3,赤,中無","三角,3,赤,中白"
19,20,21,"三角,1,緑,中無","ハート,3,緑,中無","丸,2,緑,中無"
19,21,20,"三角,1,緑,中無","丸,2,緑,中無","ハート,3,緑,中無"
19,22,25,"三角,1,緑,中無","丸,3,緑,中無","ハート,2,緑,中無"
19,23,27,"三角,1,緑,中無","三角,2,緑,中無","三角,3,緑,中無"
19,24,26,"三角,1,緑,中無","ハート,1,緑,中無","丸,1,緑,中無"
19,25,22,"三角,1,緑,中無","ハート,2,緑,中無","丸,3,緑,中無"
19,26,24,"三角,1,緑,中無","丸,1,緑,中無","ハート,1,緑,中無"
19,27,23,"三角,1,緑,中無","三角,3,緑,中無","三角,2,緑,中無"
19,28,37,"三角,1,緑,中無","三角,1,緑,中白","三角,1,緑,中同色"
19,29,39,"三角,1,緑,中無","ハート,3,緑,中白","丸,2,緑,中同色"
19,30,38,"三角,1,緑,中無","丸,2,緑,中白","ハート,3,緑,中同色"
19,31,43,"三角,1,緑,中無","丸,3,緑,中白","ハート,2,緑,中同色"
19,32,45,"三角,1,緑,中無","三角,2,緑,中白","三角,3,緑,中同色"
19,33,44,"三角,1,緑,中無","ハート,1,緑,中白","丸,1,緑,中同色"
19,34,40,"三角,1,緑,中無","ハート,2,緑,中白","丸,3,緑,中同色"
19,35,42,"三角,1,緑,中無","丸,1,緑,中白","ハート,1,緑,中同色"
19,36,41,"三角,1,緑,中無","三角,3,緑,中白","三角,2,緑,中同色"
19,37,28,"三角,1,緑,中無","三角,1,緑,中同色","三角,1,緑,中白"
19,38,30,"三角,1,緑,中無","ハート,3,緑,中同色","丸,2,緑,中白"
19,39,29,"三角,1,緑,中無","丸,2,緑,中同色","ハート,3,緑,中白"
19,40,34,"三角,1,緑,中無","丸,3,緑,中同色","ハート,2,緑,中白"
19,41,36,"三角,1,緑,中無","三角,2,緑,中同色","三角,3,緑,中白"
19,42,35,"三角,1,緑,中無","ハート,1,緑,中同色","丸,1,緑,中白"
19,43,31,"三角,1,緑,中無","ハート,2,緑,中同色","丸,3,緑,中白"
19,44,33,"三角,1,緑,中無","丸,1,緑,中同色","ハート,1,緑,中白"
19,45,32,"三角,1,緑,中無","三角,3,緑,中同色","三角,2,緑,中白"
19,46,73,"三角,1,緑,中無","三角,1,紫,中無","三角,1,赤,中無"
19,47,75,"三角,1,緑,中無","ハート,3,紫,中無","丸,2,赤,中無"
19,48,74,"三角,1,緑,中無","丸,2,紫,中無","ハート,3,赤,中無"
19,49,79,"三角,1,緑,中無","丸,3,紫,中無","ハート,2,赤,中無"
19,50,81,"三角,1,緑,中無","三角,2,紫,中無","三角,3,赤,中無"
19,51,80,"三角,1,緑,中無","ハート,1,紫,中無","丸,1,赤,中無"
19,52,76,"三角,1,緑,中無","ハート,2,紫,中無","丸,3,赤,中無"
19,53,78,"三角,1,緑,中無","丸,1,紫,中無","ハート,1,赤,中無"
19,54,77,"三角,1,緑,中無","三角,3,紫,中無","三角,2,赤,中無"
19,55,10,"三角,1,緑,中無","三角,1,紫,中白","三角,1,赤,中同色"
19,56,12,"三角,1,緑,中無","ハート,3,紫,中白","丸,2,赤,中同色"
19,57,11,"三角,1,緑,中無","丸,2,紫,中白","ハート,3,赤,中同色"
19,58,16,"三角,1,緑,中無","丸,3,紫,中白","ハート,2,赤,中同色"
19,59,18,"三角,1,緑,中無","三角,2,紫,中白","三角,3,赤,中同色"
19,60,17,"三角,1,緑,中無","ハート,1,紫,中白","丸,1,赤,中同色"
19,61,13,"三角,1,緑,中無","ハート,2,紫,中白","丸,3,赤,中同色"
19,62,15,"三角,1,緑,中無","丸,1,紫,中白","ハート,1,赤,中同色"
19,63,14,"三角,1,緑,中無","三角,3,紫,中白","三角,2,赤,中同色"
19,64,1,"三角,1,緑,中無","三角,1,紫,中同色","三角,1,赤,中白"
19,65,3,"三角,1,緑,中無","ハート,3,紫,中同色","丸,2,赤,中白"
19,66,2,"三角,1,緑,中無","丸,2,紫,中同色","ハート,3,赤,中白"
19,67,7,"三角,1,緑,中無","丸,3,紫,中同色","ハート,2,赤,中白"
19,68,9,"三角,1,緑,中無","三角,2,紫,中同色","三角,3,赤,中白"
19,69,8,"三角,1,緑,中無","ハート,1,紫,中同色","丸,1,赤,中白"
19,70,4,"三角,1,緑,中無","ハート,2,紫,中同色","丸,3,赤,中白"
19,71,6,"三角,1,緑,中無","丸,1,紫,中同色","ハート,1,赤,中白"
19,72,5,"三角,1,緑,中無","三角,3,紫,中同色","三角,2,赤,中白"
19,73,46,"三角,1,緑,中無","三角,1,赤,中無","三角,1,紫,中無"
19,74,48,"三角,1,緑,中無","ハート,3,赤,中無","丸,2,紫,中無"
19,75,47,"三角,1,緑,中無","丸,2,赤,中無","ハート,3,紫,中無"
19,76,52,"三角,1,緑,中無","丸,3,赤,中無","ハート,2,紫,中無"
19,77,54,"三角,1,緑,中無","三角,2,赤,中無","三角,3,紫,中無"
19,78,53,"三角,1,緑,中無","ハート,1,赤,中無","丸,1,紫,中無"
19,79,49,"三角,1,緑,中無","ハート,2,赤,中無","丸,3,紫,中無"
19,80,51,"三角,1,緑,中無","丸,1,赤,中無","ハート,1,紫,中無"
19,81,50,"三角,1,緑,中無","三角,3,赤,中無","三角,2,紫,中無"
20,21,19,"ハート,3,緑,中無","丸,2,緑,中無","三角,1,緑,中無"
20,22,27,"ハート,3,緑,中無","丸,3,緑,中無","三角,3,緑,中無"
20,23,26,"ハート,3,緑,中無","三角,2,緑,中無","丸,1,緑,中無"
20,24,25,"ハート,3,緑,中無","ハート,1,緑,中無","ハート,2,緑,中無"
20,25,24,"ハート,3,緑,中無","ハート,2,緑,中無","ハート,1,緑,中無"
20,26,23,"ハート,3,緑,中無","丸,1,緑,中無","三角,2,緑,中無"
20,27,22,"ハート,3,緑,中無","三角,3,緑,中無","丸,3,緑,中無"
20,28,39,"ハート,3,緑,中無","三角,1,緑,中白","丸,2,緑,中同色"
20,29,38,"ハート,3,緑,中無","ハート,3,緑,中白","ハート,3,緑,中同色"
20,30,37,"ハート,3,緑,中無","丸,2,緑,中白","三角,1,緑,中同色"
20,31,45,"ハート,3,緑,中無","丸,3,緑,中白","三角,3,緑,中同色"
20,32,44,"ハート,3,緑,中無","三角,2,緑,中白","丸,1,緑,中同色"
20,33,43,"ハート,3,緑,中無","ハート,1,緑,中白","ハート,2,緑,中同色"
20,34,42,"ハート,3,緑,中無","ハート,2,緑,中白","ハート,1,緑,中同色"
20,35,41,"ハート,3,緑,中無","丸,1,緑,中白","三角,2,緑,中同色"
20,36,40,"ハート,3,緑,中無","三角,3,緑,中白","丸,3,緑,中同色"
20,37,30,"ハート,3,緑,中無","三角,1,緑,中同色","丸,2,緑,中白"
20,38,29,"ハート,3,緑,中無","ハート,3,緑,中同色","ハート,3,緑,中白"
20,39,28,"ハート,3,緑,中無","丸,2,緑,中同色","三角,1,緑,中白"
20,40,36,"ハート,3,緑,中無","丸,3,緑,中同色","三角,3,緑,中白"
20,41,35,"ハート,3,緑,中無","三角,2,緑,中同色","丸,1,緑,中白"
20,42,34,"ハート,3,緑,中無","ハート,1,緑,中同色","ハート,2,緑,中白"
20,43,33,"ハート,3,緑,中無","ハート,2,緑,中同色","ハート,1,緑,中白"
20,44,32,"ハート,3,緑,中無","丸,1,緑,中同色","三角,2,緑,中白"
20,45,31,"ハート,3,緑,中無","三角,3,緑,中同色","丸,3,緑,中白"
20,46,75,"ハート,3,緑,中無","三角,1,紫,中無","丸,2,赤,中無"
